,participant,block_label,trial_block,f_cor,f_inc,cor_option,inc_option,times_seen,rt,accuracy,feedback_type
5381,23,2,37,60,47,4,2,17,0.9254240284917614,1,0
5382,23,2,38,53,38,4,2,18,0.9097456153322128,1,0
5383,23,2,39,55,37,4,2,19,1.0453907008122771,1,0
5384,23,2,40,48,33,3,1,20,1.4281077531231858,1,0
5385,23,2,41,55,42,4,2,20,1.887754262643284,1,0
5386,23,2,42,54,38,3,1,21,1.4836571836603982,1,0
5387,23,2,43,53,35,4,2,21,2.078619393063491,1,0
5388,23,2,44,41,35,2,1,22,1.8909344549974776,1,0
5389,23,2,45,33,41,2,1,23,1.224461778811019,1,0
5390,23,2,46,48,33,2,1,24,1.0311049231368088,1,0
5391,23,2,47,50,40,4,2,24,1.3894682624159032,1,0
5392,23,2,48,60,47,4,3,23,0.9987281961239204,1,0
5393,23,2,49,53,40,3,1,24,1.1043913414941926,1,0
5394,23,2,50,45,29,3,1,25,1.5119949264371826,1,0
5395,23,2,51,47,58,4,3,25,1.15227786354626,1,0
5396,23,2,52,38,42,2,1,26,1.3054879054052435,1,0
5397,23,2,53,61,40,4,2,26,1.110427801919286,1,0
5398,23,2,54,50,35,2,1,28,1.3986934485037636,1,0
5399,23,2,55,53,55,4,3,27,1.2025509805280308,1,0
5400,23,2,56,37,37,2,1,29,1.5199250980567742,1,0
5401,23,2,57,64,43,4,2,29,1.0850548708622227,1,0
5402,23,2,58,34,33,2,1,30,1.1901281941445632,1,0
5403,23,2,59,50,37,3,1,29,1.4412299292380342,1,0
5404,23,2,60,50,31,3,1,30,1.5025355864454468,1,0
5405,23,2,61,54,42,4,2,30,1.3065815338577522,1,0
5406,23,2,62,48,50,4,3,30,1.5002012153490796,1,0
5407,23,2,63,40,36,2,1,33,1.2172818554263358,1,0
5408,23,2,64,39,37,2,1,34,1.185048487950553,1,0
5409,23,2,65,55,36,4,2,33,1.1510234676134132,1,0
5410,23,2,66,52,30,3,1,33,1.2313744390648935,1,0
5411,23,2,67,52,49,4,3,32,1.3805499340032843,1,0
5412,23,2,68,54,55,4,3,33,1.4140923105696857,1,0
5413,23,2,69,58,49,4,3,34,0.9191513661662613,1,0
5414,23,2,70,45,41,2,1,36,1.2334019524896576,1,0
5415,23,2,71,49,51,4,3,35,1.0955972580086382,1,0
5416,23,2,72,56,38,4,2,36,0.9204941671450796,1,0
5417,23,2,73,44,30,3,1,36,1.4440476267682243,1,0
5418,23,2,74,44,46,4,3,37,1.3469478242968762,1,0
5419,23,2,75,59,41,4,2,38,1.0941653693207627,1,0
5420,23,2,76,56,39,3,1,38,1.146418213214929,1,0
5421,23,2,77,46,34,2,1,39,1.1833315868498175,1,0
5422,23,2,78,57,47,4,3,39,1.2619892091224756,1,0
5423,23,2,79,49,30,4,2,40,0.8783068692755478,1,0
5424,23,2,80,56,46,3,1,40,1.1911412681929503,1,0
5425,23,3,1,52,49,4,3,1,2.6805959797220567,1,0
5426,23,3,2,47,36,2,1,1,2.318417911477809,1,0
5427,23,3,3,64,37,4,2,2,2.652030568347982,0,0
5428,23,3,4,51,39,3,1,2,3.892881414016301,1,0
5429,23,3,5,40,37,2,1,3,3.0218101052760176,1,0
5430,23,3,6,52,39,4,2,3,2.154611551979542,1,0
5431,23,3,7,55,33,3,1,3,1.8744081725853905,1,0
5432,23,3,8,32,37,2,1,5,3.937958771846752,1,0
5433,23,3,9,48,26,3,1,5,3.258730510355236,1,0
5434,23,3,10,60,41,4,2,5,1.6335778068514628,1,0
5435,23,3,11,53,49,4,3,5,1.8896664057738235,1,0
5436,23,3,12,54,38,4,2,6,1.352542259490292,1,0
5437,23,3,13,49,44,4,2,7,1.2051536387552917,1,0
5438,23,3,14,57,53,4,3,7,1.6444458249443414,1,0
5439,23,3,15,57,34,4,2,9,1.3061613538884558,1,0
5440,23,3,16,50,43,4,2,10,1.3165545788524469,1,0
5441,23,3,17,53,57,4,3,9,1.6336907878176137,1,0
5442,23,3,18,45,40,3,1,7,1.365992114542678,1,0
5443,23,3,19,50,35,3,1,8,1.84833789978984,1,0
5444,23,3,20,37,39,2,1,10,2.2492500077642035,1,0
5445,23,3,21,44,33,3,1,10,1.6785575436642832,1,0
5446,23,3,22,41,39,2,1,11,1.3951985478361166,1,0
5447,23,3,23,55,47,4,3,11,1.9587278138315007,1,0
5448,23,3,24,38,29,2,1,12,2.8989475703456264,1,0
5449,23,3,25,53,51,4,3,12,1.0858382283222454,1,0
5450,23,3,26,56,56,4,3,13,1.3224278824727662,1,0
5451,23,3,27,44,42,3,1,13,2.179662948079568,1,0
5452,23,3,28,58,34,3,1,14,1.735211183955471,1,0
5453,23,3,29,40,41,2,1,14,1.9101746699398063,1,0
5454,23,3,30,60,46,4,2,15,1.6656176389569737,1,0
5455,23,3,31,48,30,3,1,16,1.4718064700900868,1,0
5456,23,3,32,45,38,3,1,17,1.5352205364579277,1,0
5457,23,3,33,50,33,3,1,18,1.2685110439742855,1,0
5458,23,3,34,51,48,4,3,17,1.6237535827076497,1,0
5459,23,3,35,39,37,2,1,17,1.5782307863246388,1,0
5460,23,3,36,59,40,4,2,17,1.5775597271676816,1,0
5461,23,3,37,46,42,4,2,18,1.1128089355315751,1,0
5462,23,3,38,44,33,4,2,19,1.1269868522231263,1,0
5463,23,3,39,45,30,2,1,20,1.372066462845396,1,0
5464,23,3,40,55,55,4,3,20,1.3695184177740884,1,0
5465,23,3,41,48,49,4,3,21,1.1878992947040388,1,0
5466,23,3,42,48,40,2,1,21,1.5296834450800816,1,0
5467,23,3,43,58,53,4,3,22,1.1152777915267509,1,0
5468,23,3,44,52,32,3,1,22,1.2393510318634071,1,0
5469,23,3,45,48,36,4,2,22,1.4259006989450431,1,0
5470,23,3,46,56,46,4,3,24,1.5292970569989848,1,0
5471,23,3,47,37,46,2,1,23,1.6103853060558322,1,0
5472,23,3,48,47,31,3,1,24,1.4744207336116233,1,0
5473,23,3,49,47,43,4,2,24,1.3344956833407196,1,0
5474,23,3,50,35,36,2,1,25,1.3766723999087844,1,0
5475,23,3,51,56,60,4,3,26,1.3127470178660587,1,0
5476,23,3,52,50,54,4,3,27,1.1810095037126302,1,0
5477,23,3,53,44,34,2,1,26,1.1979860033316072,1,0
5478,23,3,54,59,50,4,3,28,1.0169611396668188,1,0
5479,23,3,55,42,35,2,1,27,1.183969878115022,1,0
5480,23,3,56,39,38,2,1,28,1.4156781400943146,1,0
5481,23,3,57,52,51,4,3,29,1.0340393562892132,1,0
5482,23,3,58,34,43,2,1,29,1.1786778632740609,1,0
5483,23,3,59,54,43,4,2,30,0.9811328611795034,1,0
5484,23,3,60,42,34,3,1,30,1.3564143322655582,1,0
5485,23,3,61,41,42,2,1,31,1.1004670448855904,1,0
5486,23,3,62,38,32,2,1,32,1.3711107326107594,0,0
5487,23,3,63,50,28,3,1,32,1.7122992582499137,1,0
5488,23,3,64,51,40,4,2,32,1.6718083815503633,1,0
5489,23,3,65,61,56,4,3,32,1.4723300737241516,1,0
5490,23,3,66,52,44,3,1,33,1.585373845828144,1,0
5491,23,3,67,55,50,4,2,33,1.5756195947924423,1,0
5492,23,3,68,51,43,4,3,34,1.2863313168563764,1,0
5493,23,3,69,46,35,2,1,35,1.2388724840839132,1,0
5494,23,3,70,52,38,3,1,35,1.7550907141594507,1,0
5495,23,3,71,46,31,3,1,36,1.3246035340853268,1,0
5496,23,3,72,54,36,4,2,35,1.4569455476121218,1,0
5497,23,3,73,30,36,2,1,37,1.7559996818781656,1,0
5498,23,3,74,62,54,4,3,36,0.9860651118524402,1,0
5499,23,3,75,49,42,4,2,37,1.441799954056478,1,0
5500,23,3,76,47,41,3,1,38,1.5576010078857507,1,0
5501,23,3,77,40,36,3,1,39,1.2676775106774585,1,0
5502,23,3,78,57,35,4,2,38,0.9965726831142092,1,0
5503,23,3,79,54,45,4,2,39,1.0692061329209537,1,0
5504,23,3,80,58,53,4,3,40,1.0009427596105525,1,0
5505,24,1,1,45,40,2,1,1,2.4603599645970458,1,0
5506,24,1,2,37,26,2,1,2,1.77987129639223,0,0
5507,24,1,3,49,36,3,1,2,1.4691332867068922,1,0
5508,24,1,4,54,28,3,1,3,1.5803690987095251,1,0
5509,24,1,5,54,42,4,2,2,1.226384683362994,0,0
5510,24,1,6,44,40,4,2,3,1.6125784514806585,0,0
5511,24,1,7,52,48,4,3,3,1.7922016659176734,1,0
5512,24,1,8,51,37,3,1,4,1.1135439162753755,0,0
5513,24,1,9,55,33,3,1,5,1.3781362245736093,1,0
5514,24,1,10,40,34,3,1,6,1.6047448234048716,1,0
5515,24,1,11,59,52,4,3,5,1.4317148272657505,0,0
5516,24,1,12,51,50,4,3,6,1.3401910859120107,1,0
5517,24,1,13,42,39,2,1,6,1.6433289403576057,1,0
5518,24,1,14,60,49,4,3,7,1.5158916836217031,1,0
5519,24,1,15,34,40,2,1,7,1.726614913521189,1,0
5520,24,1,16,47,32,2,1,8,1.3615302983916988,0,0
5521,24,1,17,51,54,4,3,8,1.0029023677352598,0,0
5522,24,1,18,37,36,2,1,9,1.1277837113093483,1,0
5523,24,1,19,52,34,3,1,11,1.3645231197842804,0,0
5524,24,1,20,54,44,4,2,8,1.104454177030675,0,0
5525,24,1,21,44,29,3,1,12,1.0836218463673504,1,0
5526,24,1,22,37,39,2,1,12,1.118293586630898,1,0
5527,24,1,23,47,41,3,1,14,1.1687704822061278,1,0
5528,24,1,24,55,51,4,3,11,1.1171890280056689,0,0
5529,24,1,25,53,40,4,2,10,1.3711180447535298,1,0
5530,24,1,26,57,50,4,3,13,1.1209290307433548,1,0
5531,24,1,27,48,35,3,1,16,1.9468371427983584,1,0
5532,24,1,28,38,42,2,1,14,2.659319098999731,0,0
5533,24,1,29,49,45,4,3,14,1.6711077705831483,1,0
5534,24,1,30,60,39,4,2,13,1.1807714638853213,1,0
5535,24,1,31,46,60,4,3,16,1.1148573716482133,1,0
5536,24,1,32,56,50,4,2,14,1.0714730668269112,1,0
5537,24,1,33,54,41,4,2,15,1.241483276143299,1,0
5538,24,1,34,40,33,2,1,17,1.47110995512503,1,0
5539,24,1,35,39,36,2,1,18,1.3637991491896173,1,0
5540,24,1,36,43,38,2,1,19,1.5757170500364737,0,0
5541,24,1,37,57,46,4,2,18,1.0828210754971224,1,0
5542,24,1,38,38,39,2,1,20,1.5305605361954804,1,0
5543,24,1,39,52,36,4,2,19,1.0355793488497511,1,0
5544,24,1,40,57,57,4,3,19,0.967684492180524,1,0
5545,24,1,41,49,43,4,2,21,0.9442470961821527,1,0
5546,24,1,42,38,30,2,1,22,1.604864973169242,1,0
5547,24,1,43,47,43,4,2,22,1.0420667534335737,1,0
5548,24,1,44,42,41,2,1,24,1.7675955403956325,1,0
5549,24,1,45,62,34,4,2,24,1.0951012688428818,1,0
5550,24,1,46,48,35,4,2,25,0.9684750230144346,1,0
5551,24,1,47,42,34,3,1,22,1.5335874910442726,1,0
5552,24,1,48,56,46,3,1,23,1.456880058791285,1,0
5553,24,1,49,48,35,2,1,27,1.803162942535892,0,0
5554,24,1,50,48,36,3,1,24,1.468925072627826,1,0
5555,24,1,51,56,50,4,3,23,1.0651273160829078,1,0
5556,24,1,52,53,41,4,2,27,0.8803151337160671,1,0
5557,24,1,53,33,38,2,1,29,1.788796853715212,1,0
5558,24,1,54,58,46,4,3,25,1.19377426248775,1,0
5559,24,1,55,36,37,2,1,30,1.8737181607393725,1,0
5560,24,1,56,59,40,4,2,29,0.940678784726515,1,0
5561,24,1,57,43,30,3,1,27,1.239288153608868,0,0
5562,24,1,58,55,37,3,1,28,1.0188362061762746,1,0
5563,24,1,59,50,47,4,3,27,1.3076984254585111,1,0
5564,24,1,60,44,32,2,1,32,1.4566732100502122,1,0
5565,24,1,61,53,42,3,1,30,1.6678384681999887,1,0
5566,24,1,62,56,35,4,2,31,0.9165535995944084,1,0
5567,24,1,63,51,46,4,2,32,1.0830050548229335,1,0
5568,24,1,64,52,33,3,1,31,1.4646775054043246,1,0
5569,24,1,65,55,46,4,3,30,0.9927572220412912,1,0
5570,24,1,66,54,51,4,3,31,1.0376976711086172,1,0
5571,24,1,67,39,43,2,1,35,1.2934036755596026,0,0
5572,24,1,68,53,30,4,2,35,1.0369334230363163,1,0
5573,24,1,69,41,31,2,1,37,1.9573939379670264,1,0
5574,24,1,70,55,50,4,3,33,0.8724589775592904,1,0
5575,24,1,71,61,47,4,3,34,0.8184376639474067,1,0
5576,24,1,72,58,38,3,1,35,1.4889491230596832,1,0
5577,24,1,73,44,35,3,1,36,1.0769873265890055,1,0
5578,24,1,74,50,45,4,2,37,0.9439730045332908,1,0
5579,24,1,75,64,32,4,2,38,0.8475835390727298,1,0
5580,24,1,76,52,53,4,3,37,0.8581905104210819,1,0
5581,24,1,77,56,44,3,1,38,1.47150692721425,1,0
5582,24,1,78,58,45,4,3,38,1.1310612057231992,1,0
5583,24,1,79,49,31,3,1,39,1.1575910928058877,1,0
5584,24,1,80,48,53,4,3,40,0.8504033038452691,1,0
5585,24,2,1,60,40,4,2,1,1.6656395909858477,1,0
5586,24,2,2,51,40,4,2,2,1.0245429786291425,1,0
5587,24,2,3,45,33,2,1,2,1.4326801213928777,0,0
5588,24,2,4,59,30,4,2,3,1.206585913737399,1,0
5589,24,2,5,50,41,3,1,1,1.4901581300600812,1,0
5590,24,2,6,48,45,4,3,3,1.1489805872797658,1,0
5591,24,2,7,36,44,2,1,4,1.4529512980443542,1,0
5592,24,2,8,54,47,4,2,5,1.0512592343793583,1,0
5593,24,2,9,40,30,2,1,5,2.197106711763809,0,0
5594,24,2,10,54,54,4,3,4,1.3482196160184683,1,0
5595,24,2,11,53,39,4,2,7,1.1334140248227411,1,0
5596,24,2,12,44,37,2,1,7,1.947307501816795,1,0
5597,24,2,13,57,37,4,2,9,0.979717900642754,1,0
5598,24,2,14,60,50,4,3,6,0.8331529380193388,1,0
5599,24,2,15,52,26,3,1,5,1.5280947353576266,1,0
5600,24,2,16,45,40,2,1,9,1.9263932508602009,1,0
5601,24,2,17,48,33,3,1,7,1.1312202676272136,1,0
5602,24,2,18,50,40,3,1,8,1.0314413500191222,1,0
5603,24,2,19,51,47,4,3,9,1.3915421392875942,1,0
5604,24,2,20,64,34,4,2,11,0.8818105204090898,1,0
5605,24,2,21,48,32,2,1,11,1.639193672202964,1,0
5606,24,2,22,44,39,3,1,10,0.8407831307004017,1,0
5607,24,2,23,35,29,2,1,13,1.476630700244641,1,0
5608,24,2,24,46,46,4,2,13,1.2203198509596405,1,0
5609,24,2,25,53,43,3,1,11,1.097384455692918,1,0
5610,24,2,26,48,40,4,3,12,1.2473364811203282,1,0
5611,24,2,27,55,57,4,3,13,1.2787655430956877,1,0
5612,24,2,28,39,36,2,1,15,2.1810257581300903,1,0
5613,24,2,29,43,42,2,1,16,1.3868525438128927,1,0
5614,24,2,30,49,52,4,3,14,1.2930923784424522,1,0
5615,24,2,31,57,32,4,2,17,0.870925702731256,1,0
5616,24,2,32,46,35,3,1,15,1.3259673336006017,1,0
5617,24,2,33,55,37,3,1,16,1.0825346958044977,1,0
5618,24,2,34,56,49,4,3,16,1.2042805401415535,0,0
5619,24,2,35,40,34,2,1,18,1.5879310244781664,1,0
5620,24,2,36,52,47,4,3,17,1.4453340760774154,1,0
5621,24,2,37,51,36,3,1,18,1.513713627816287,1,0
5622,24,2,38,48,36,3,1,19,0.9452502784433818,1,0
5623,24,2,39,41,39,2,1,20,1.6298731907982074,1,0
5624,24,2,40,51,31,3,1,21,1.1948508316781954,1,0
5625,24,2,41,47,54,4,3,20,1.410604308938673,1,0
5626,24,2,42,49,42,3,1,22,0.95599446628421,1,0
5627,24,2,43,58,48,4,3,21,1.1667037014658492,1,0
5628,24,2,44,44,31,2,1,22,1.3724891856682009,0,0
5629,24,2,45,56,34,3,1,24,1.0087494286908625,1,0
5630,24,2,46,49,50,4,3,23,0.9564876947188168,1,0
5631,24,2,47,61,34,4,2,22,0.9498770683594556,1,0
5632,24,2,48,51,53,4,3,24,1.08704474930164,1,0
5633,24,2,49,37,36,2,1,24,1.3830336927931055,1,0
5634,24,2,50,56,41,4,2,24,1.0089265813267048,1,0
5635,24,2,51,42,34,2,1,26,1.438501582256322,1,0
5636,24,2,52,58,58,4,3,26,1.2743708606785729,1,0
5637,24,2,53,45,41,3,1,28,1.0832893865090227,1,0
5638,24,2,54,52,39,4,2,26,0.944694585785328,1,0
5639,24,2,55,56,46,3,1,29,0.9008955594763391,1,0
5640,24,2,56,50,46,4,2,27,0.9358973702555886,1,0
5641,24,2,57,59,44,4,3,29,1.1994438294741483,1,0
5642,24,2,58,62,33,4,2,28,1.2330966860845365,1,0
5643,24,2,59,38,35,2,1,29,1.6401159581755564,1,0
5644,24,2,60,53,42,4,2,30,0.9252801588709192,1,0
5645,24,2,61,37,35,2,1,31,1.7707262609492318,1,0
5646,24,2,62,43,37,2,1,32,1.254754022371344,1,0
5647,24,2,63,56,50,4,2,32,1.2817634845068824,1,0
5648,24,2,64,36,38,2,1,33,1.093602810138691,1,0
5649,24,2,65,60,33,3,1,32,1.1134957881022274,1,0
5650,24,2,66,49,28,3,1,33,1.0231882217731254,1,0
5651,24,2,67,52,43,4,2,33,0.9537621382842192,1,0
5652,24,2,68,35,39,2,1,36,1.3665595217498776,1,0
5653,24,2,69,50,46,4,3,33,1.0992832998308586,0,0
5654,24,2,70,55,51,4,3,34,1.2235615052450155,1,0
5655,24,2,71,43,38,3,1,36,1.0170107489657312,1,0
5656,24,2,72,54,38,4,2,36,1.014737802152922,1,0
5657,24,2,73,42,30,2,1,38,1.3551872783245926,1,0
5658,24,2,74,54,55,4,3,36,0.9724201678200188,1,0
5659,24,2,75,53,53,4,3,37,0.9079400220571188,1,0
5660,24,2,76,57,42,4,3,38,0.993738900227072,1,0
5661,24,2,77,44,41,4,2,39,0.8773264083383765,1,0
5662,24,2,78,55,38,4,2,40,0.9970826135440802,1,0
5663,24,2,79,47,32,3,1,39,0.9656197594476909,1,0
5664,24,2,80,52,38,3,1,40,0.8290214245462266,1,0
5665,24,3,1,55,36,4,2,1,1.2441989338758503,0,0
5666,24,3,2,54,41,3,1,1,1.820263462491312,0,0
5667,24,3,3,42,28,2,1,2,1.5251708635450996,1,0
5668,24,3,4,30,39,2,1,3,1.212138744304866,1,0
5669,24,3,5,47,35,2,1,4,1.46420748771925,0,0
5670,24,3,6,44,44,4,2,3,1.2318535456297468,1,0
5671,24,3,7,53,49,4,3,2,2.056987510910403,1,0
5672,24,3,8,56,34,3,1,4,2.1564599100856867,1,0
5673,24,3,9,55,40,4,3,4,1.1670788281435307,0,0
5674,24,3,10,50,50,4,3,5,1.4893641858816409,1,0
5675,24,3,11,33,40,2,1,6,1.7151016989246273,1,0
5676,24,3,12,50,31,3,1,6,1.5017860330681287,1,0
5677,24,3,13,34,44,2,1,7,1.2823413639116552,0,0
5678,24,3,14,56,52,4,3,6,1.4516098532367323,1,0
5679,24,3,15,43,32,2,1,8,1.7957191185241754,0,0
5680,24,3,16,60,32,4,2,8,1.3745313903200438,1,0
5681,24,3,17,50,39,2,1,10,1.324117300303442,0,0
5682,24,3,18,46,41,4,2,9,1.3051633337054227,1,0
5683,24,3,19,57,45,4,3,8,1.43259854243297,1,0
5684,24,3,20,55,36,3,1,10,1.5778647270672082,1,0
5685,24,3,21,34,37,2,1,12,1.4992792720831858,1,0
5686,24,3,22,48,41,2,1,13,1.084386435773922,1,0
5687,24,3,23,47,35,3,1,12,1.4378144757938571,1,0
5688,24,3,24,39,35,2,1,14,1.901930144517792,1,0
5689,24,3,25,58,46,3,1,13,1.4423770948133097,1,0
5690,24,3,26,42,30,2,1,16,1.3689188262051175,1,0
5691,24,3,27,37,38,2,1,17,1.1974163022068751,1,0
5692,24,3,28,43,32,3,1,15,1.9433620156760296,1,0
5693,24,3,29,47,40,3,1,16,1.2311384497334077,1,0
5694,24,3,30,49,53,4,3,12,0.8690326612795616,1,0
5695,24,3,31,49,52,4,3,13,0.8437025651637668,1,0
5696,24,3,32,38,34,2,1,19,1.2844962089675391,1,0
5697,24,3,33,58,49,4,3,14,0.9622374753253098,1,0
5698,24,3,34,47,41,4,2,15,1.0593328206487058,1,0
5699,24,3,35,55,41,4,2,16,1.0103414130635429,1,0
5700,24,3,36,54,35,4,2,17,0.8940009427660698,1,0
5701,24,3,37,57,42,3,1,19,1.413758922912166,1,0
5702,24,3,38,57,43,4,2,18,2.113880813481956,1,0
5703,24,3,39,48,33,3,1,20,1.3830705569243946,1,0
5704,24,3,40,53,36,3,1,21,1.384963598376089,1,0
5705,24,3,41,57,40,4,2,19,0.9539655736789427,1,0
5706,24,3,42,48,44,4,2,20,0.8219237137745949,1,0
5707,24,3,43,61,37,4,2,21,0.8165811452936396,1,0
5708,24,3,44,47,37,3,1,22,1.2096855728468654,1,0
5709,24,3,45,40,29,2,1,25,1.3991071370664945,1,0
5710,24,3,46,52,26,3,1,24,1.0586620982448949,0,0
5711,24,3,47,52,45,4,3,21,1.1004868454774623,1,0
5712,24,3,48,46,38,3,1,25,1.4537295408335922,1,0
5713,24,3,49,51,53,4,3,22,1.1664893433644463,1,0
5714,24,3,50,59,36,4,2,24,0.8857447425089049,1,0
5715,24,3,51,60,33,3,1,27,1.320375932227762,1,0
5716,24,3,52,54,39,4,2,25,0.8769847324465445,1,0
5717,24,3,53,45,42,2,1,29,1.328004418234741,1,0
5718,24,3,54,54,39,4,2,26,1.105831120631592,1,0
5719,24,3,55,62,46,4,2,27,1.0239248217458226,1,0
5720,24,3,56,53,44,4,3,26,0.8088113467802032,1,0
5721,24,3,57,48,46,4,3,27,1.0002501982298782,1,0
5722,24,3,58,43,43,2,1,31,1.3114841670258102,1,0
5723,24,3,59,64,51,4,3,28,1.051012449495829,1,0
5724,24,3,60,44,36,3,1,30,1.1459785498545898,1,0
5725,24,3,61,38,33,2,1,32,1.221788954891963,1,0
5726,24,3,62,56,38,4,2,31,1.0411342274246635,1,0
5727,24,3,63,51,55,4,3,30,0.8893352407103521,1,0
5728,24,3,64,52,56,4,3,31,1.0885445733438246,1,0
5729,24,3,65,42,38,2,1,34,1.3026797834709214,1,0
5730,24,3,66,40,31,2,1,35,1.4951170385002115,1,0
5731,24,3,67,54,42,4,3,32,1.3108240259934971,1,0
5732,24,3,68,51,40,4,2,34,0.8892471763947469,1,0
5733,24,3,69,51,37,3,1,34,1.1803939478650136,1,0
5734,24,3,70,56,49,4,3,34,0.9210561437312208,0,0
5735,24,3,71,58,46,4,2,36,0.961275935879712,1,0
5736,24,3,72,50,34,3,1,36,1.0326489916806167,1,0
5737,24,3,73,35,36,2,1,38,1.5674226203091166,1,0
5738,24,3,74,50,54,4,3,36,0.8684537578719755,1,0
5739,24,3,75,51,30,3,1,38,1.2273677268858592,1,0
5740,24,3,76,52,48,4,3,37,1.2626170052189991,1,0
5741,24,3,77,48,39,3,1,39,1.2442190726142144,1,0
5742,24,3,78,59,45,4,2,38,0.8741219595194707,1,0
5743,24,3,79,60,50,4,3,39,0.8464868311421014,1,0
5744,24,3,80,53,37,4,2,40,0.9565245588510152,1,0
5745,25,1,1,64,50,4,3,1,1.7314526481932262,1,0
5746,25,1,2,54,48,4,2,1,1.464691500121262,0,0
5747,25,1,3,55,38,4,2,2,1.9146155019807336,0,0
5748,25,1,4,46,56,4,3,3,1.7189256699621185,0,0
5749,25,1,5,48,31,3,1,2,1.6555889949650011,1,0
5750,25,1,6,56,54,4,3,4,1.5876449861189033,0,0
5751,25,1,7,40,46,3,1,3,1.4691158786445158,1,0
5752,25,1,8,58,39,3,1,4,1.8878719394670045,1,0
5753,25,1,9,45,35,3,1,5,1.4386801002292486,1,0
5754,25,1,10,47,34,2,1,4,1.4560222850504942,1,0
5755,25,1,11,50,42,3,1,7,1.5023232936600834,1,0
5756,25,1,12,60,46,4,3,7,1.4718294883714411,0,0
5757,25,1,13,47,53,4,3,8,1.7183744146550453,1,0
5758,25,1,14,57,44,4,3,9,1.4827808662867028,0,0
5759,25,1,15,52,35,4,2,6,2.0954251953371568,0,0
5760,25,1,16,40,32,2,1,6,2.0843734650607075,1,0
5761,25,1,17,32,41,2,1,7,1.859748702672732,1,0
5762,25,1,18,60,44,3,1,10,1.5964845271337254,1,0
5763,25,1,19,46,30,3,1,11,1.8977040813697383,1,0
5764,25,1,20,41,40,2,1,9,1.3337572708533116,1,0
5765,25,1,21,55,52,4,3,12,1.6000125611117255,1,0
5766,25,1,22,48,31,3,1,13,1.63064972691609,1,0
5767,25,1,23,51,39,4,2,9,1.5051253090350656,1,0
5768,25,1,24,37,41,2,1,11,1.7926351608039113,0,0
5769,25,1,25,49,42,4,2,11,1.6310746884391851,1,0
5770,25,1,26,40,36,2,1,12,1.7783270988584263,0,0
5771,25,1,27,57,50,4,3,14,1.7937799969076875,1,0
5772,25,1,28,42,26,2,1,13,1.6937095795874484,0,0
5773,25,1,29,44,42,4,2,13,1.4826317030820064,0,0
5774,25,1,30,56,52,4,3,16,1.1172067774023162,1,0
5775,25,1,31,53,36,3,1,17,1.7554583662276857,1,0
5776,25,1,32,47,42,3,1,18,1.427060730584344,0,0
5777,25,1,33,53,36,4,2,15,1.4591011227530544,1,0
5778,25,1,34,43,29,3,1,19,2.0498700027346786,0,0
5779,25,1,35,59,50,4,3,19,1.1873609275025956,0,0
5780,25,1,36,39,40,2,1,17,1.6403654737368925,0,0
5781,25,1,37,62,47,4,3,20,1.8634958734364773,1,0
5782,25,1,38,48,51,4,3,21,1.6200843983824598,1,0
5783,25,1,39,53,41,4,2,18,1.5746991903870369,1,0
5784,25,1,40,40,30,2,1,18,2.3589948653061583,0,0
5785,25,1,41,52,34,3,1,22,1.7239002797905414,1,0
5786,25,1,42,35,38,2,1,20,1.8571559253796293,1,0
5787,25,1,43,55,41,4,2,20,1.432786959110672,1,0
5788,25,1,44,39,35,2,1,21,1.768450583462254,0,0
5789,25,1,45,49,45,4,3,23,1.3993344658811109,0,0
5790,25,1,46,58,51,4,3,24,1.5664658595487708,1,0
5791,25,1,47,38,38,2,1,22,1.6617313103124616,0,0
5792,25,1,48,48,37,3,1,26,1.235606519079738,1,0
5793,25,1,49,50,35,2,1,24,1.2626729840849291,0,0
5794,25,1,50,49,32,3,1,27,1.0485824887873605,1,0
5795,25,1,51,54,37,3,1,28,1.1410100840475934,0,0
5796,25,1,52,40,33,2,1,26,1.7801426573641947,0,0
5797,25,1,53,50,44,4,2,24,1.3830917196683004,1,0
5798,25,1,54,43,37,2,1,27,1.2392823509217124,1,0
5799,25,1,55,44,39,3,1,30,1.309188692132011,1,0
5800,25,1,56,30,33,2,1,29,0.9345101866165352,1,0
5801,25,1,57,60,45,4,2,26,0.9002364424450207,1,0
5802,25,1,58,52,56,4,3,28,0.9221095021748624,1,0
5803,25,1,59,58,42,4,3,29,1.4113224768479995,0,0
5804,25,1,60,51,39,3,1,33,1.1599599546316313,1,0
5805,25,1,61,53,37,4,2,28,1.4718841019021056,1,0
5806,25,1,62,57,43,4,2,29,1.3057258530570834,1,0
5807,25,1,63,54,47,4,3,32,1.015682616205595,0,0
5808,25,1,64,50,33,4,2,30,1.0341099035831576,1,0
5809,25,1,65,54,45,4,2,31,0.9803401535391458,1,0
5810,25,1,66,55,36,3,1,34,1.094695763389609,1,0
5811,25,1,67,54,53,4,3,34,2.152354338039004,1,0
5812,25,1,68,34,34,2,1,33,2.5358058243291453,0,0
5813,25,1,69,49,38,3,1,36,1.3753232864910387,1,0
5814,25,1,70,56,34,4,2,33,1.368961151689291,1,0
5815,25,1,71,49,36,3,1,37,1.3750362241298717,1,0
5816,25,1,72,51,46,4,2,34,1.166838528617518,1,0
5817,25,1,73,46,28,2,1,36,1.506094699176174,0,0
5818,25,1,74,59,55,4,3,37,1.2064715666601842,0,0
